fid,elev
1,81.28318786621094
2,83.28990173339844
3,85.44683837890625
4,129.21107482910156
5,106.86751556396484
6,329.09503173828125
7,85.37860107421875
8,179.68341064453125
9,86.91084289550781
10,186.95761108398438
11,114.48616027832031
12,340.7723693847656
13,131.88323974609375
14,123.34831237792969
15,405.7627258300781
16,91.27657318115234
17,83.82328033447266
18,90.89116668701172
19,94.19999694824219
20,78.23888397216797
21,87.76799774169922
22,87.62622833251953
23,145.9669647216797
24,88.97587585449219
25,84.70218658447266
26,205.09678649902344
27,101.9906997680664
28,119.22042846679688
29,85.35834503173828
30,102.03897094726562
31,101.63999938964844
32,86.5947494506836
33,89.95282745361328
34,73.3219985961914
35,89.62823486328125
36,106.15589141845703
37,215.4786376953125
38,86.70500183105469
39,122.43108367919922
40,83.20635986328125
41,85.0966796875
42,79.5765151977539
43,159.2315216064453
44,86.2825927734375
45,103.97431945800781
46,84.08715057373047
47,87.70352935791016
48,79.89783477783203
49,87.21940612792969
50,103.66812133789062
51,90.25788116455078
52,87.38909149169922
53,198.40086364746094
54,92.11271667480469
55,105.6011734008789
56,91.40924835205078
57,107.80848693847656
58,87.79833984375
59,91.01691436767578
60,98.28565979003906
61,82.82221221923828
62,102.06665802001953
63,89.99624633789062
64,89.0758056640625
65,197.6419677734375
66,211.547607421875
67,159.94593811035156
68,95.60139465332031
69,91.12000274658203
70,80.67635345458984
71,89.91570281982422
72,104.80290985107422
73,92.51496124267578
74,86.58769989013672
75,83.2483139038086
76,158.89706420898438
77,88.89717864990234
78,114.40626525878906
79,107.27999877929688
80,108.1260986328125
81,137.0457305908203
82,89.47562408447266
83,94.10840606689453
84,99.8916244506836
85,93.80950164794922
86,84.86231994628906
87,136.89102172851562
88,111.21556091308594
89,81.39403533935547
90,106.56961059570312
91,111.18730163574219
92,90.9456787109375
93,88.24964141845703
94,162.83433532714844
95,83.7442855834961
96,94.04043579101562
97,88.39682006835938
98,81.84004974365234
99,81.12396240234375
100,100.32728576660156
101,229.56912231445312
102,85.05516815185547
103,160.0185546875
104,85.52523040771484
105,96.2420654296875
106,86.62028503417969
107,144.8052520751953
108,88.09323120117188
109,124.9333267211914
110,100.17646789550781
111,196.2928009033203
112,195.89247131347656
113,151.60000610351562
114,89.09854888916016
115,167.7257080078125
116,166.10809326171875
117,86.2568588256836
118,79.76480102539062
119,82.760009765625
120,87.16706848144531
121,102.41799926757812
122,87.29399871826172
123,165.26806640625
124,90.08000183105469
125,108.20759582519531
126,87.01126098632812
127,181.98744201660156
128,90.0593490600586
129,87.90279388427734
130,159.7429962158203
131,85.14505767822266
132,106.4271240234375
133,518.327392578125
134,161.37611389160156
135,119.89936065673828
136,81.28331756591797
137,92.3607177734375
138,128.99368286132812
139,204.97723388671875
140,83.3567886352539
141,201.40438842773438
142,87.28893280029297
143,203.52430725097656
144,131.81192016601562
145,106.93685913085938
146,85.07209014892578
147,93.81861114501953
148,93.34130096435547
149,80.94811248779297
150,88.37712860107422
151,101.07943725585938
152,90.5219497680664
153,126.25952911376953
154,123.7628173828125
155,85.87222290039062
156,94.5199966430664
157,83.99060821533203
158,87.90840911865234
159,85.47559356689453
160,83.95128631591797
161,185.83419799804688
162,105.71965789794922
163,107.96330261230469
164,105.3607177734375
165,88.55409240722656
166,84.12480163574219
167,106.3987045288086
168,89.73597717285156
169,87.72968292236328
170,119.77544403076172
171,616.3355102539062
172,97.08000183105469
173,88.67303466796875
174,103.4764404296875
175,90.61663818359375
176,91.53257751464844
177,94.67980194091797
178,82.4345932006836
179,85.8030014038086
180,100.21129608154297
181,86.74915313720703
182,106.73136138916016
183,208.94125366210938
184,136.4368896484375
185,203.07205200195312
186,87.2959976196289
187,106.22846984863281
188,122.75920104980469
189,95.6807861328125
190,106.91180419921875
191,129.63572692871094
192,89.38868713378906
193,82.31582641601562
194,102.74246215820312
195,96.9982681274414
196,85.99378967285156
197,91.76000213623047
198,113.9615707397461
199,103.35752868652344
200,87.8320541381836
201,85.8149185180664
202,123.64315795898438
203,214.85365295410156
204,106.38021087646484
205,75.03600311279297
206,85.89550018310547
207,79.9377670288086
208,83.61682891845703
209,81.78759765625
210,85.94409942626953
211,129.22080993652344
212,101.6850814819336
213,80.30924224853516
214,117.31781768798828
215,87.37938690185547
216,164.44186401367188
217,105.23131561279297
218,106.24982452392578
219,89.25857543945312
220,111.08467102050781
221,132.47842407226562
222,108.75179290771484
223,84.48989868164062
224,109.53242492675781
225,190.88339233398438
226,111.45176696777344
227,89.97142791748047
228,78.4000015258789
229,79.71399688720703
230,196.49041748046875
231,87.2945327758789
232,121.57958221435547
233,101.10591888427734
234,90.08367919921875
235,85.51419067382812
236,92.55999755859375
237,86.88111114501953
238,90.40716552734375
239,113.44300079345703
240,139.47506713867188
241,196.8968505859375
242,95.68000030517578
243,84.18502044677734
244,89.85173034667969
245,312.929443359375
246,82.99910736083984
247,86.18366241455078
248,85.72409057617188
249,161.40330505371094
250,106.64311218261719
251,205.25987243652344
252,91.1106185913086
253,96.09864044189453
254,90.84564971923828
255,88.38313293457031
256,144.73777770996094
257,89.90215301513672
258,90.14151000976562
259,123.91831970214844
260,88.08297729492188
261,114.34605407714844
262,90.40240478515625
263,145.63999938964844
264,81.84307861328125
265,74.96800231933594
266,223.7512969970703
267,113.37935638427734
268,221.98341369628906
269,74.98200225830078
270,89.72522735595703
271,216.2028045654297
272,111.29022979736328
273,131.70762634277344
274,95.24439239501953
