fid,tri
63,0.9001616835594177
64,0.6466341614723206
65,0.7212552428245544
66,2.48492693901062
67,0.6224432587623596
68,11.33277702331543
70,6.519871711730957
72,2.9723992347717285
73,5.696903228759766
78,0.472176194190979
85,7.777632713317871
91,1.9616647958755493
93,0.2485547959804535
95,0.5154598355293274
114,1.297110915184021
115,4.199384689331055
117,1.3978261947631836
118,0.8007599115371704
119,0.895165741443634
123,1.8649649620056152
124,0.9386194348335266
133,0.5959925055503845
134,0.3847878575325012
135,0.270173043012619
136,0.9008790254592896
137,1.0409897565841675
138,1.0226253271102905
139,0.902249276638031
141,0.4093204140663147
142,0.6345189213752747
143,0.809692919254303
144,1.2595114707946777
145,0.19166110455989838
146,1.8613656759262085
147,0.8583039045333862
148,0.1527298241853714
149,0.5110503435134888
150,0.44542449712753296
151,2.521934986114502
152,1.988028645515442
153,3.4032955169677734
154,2.20149302482605
155,0.7156916856765747
156,0.8612809181213379
157,1.6423192024230957
158,2.9306511878967285
159,3.251187801361084
160,8.277505874633789
161,3.9141499996185303
162,0.3685411512851715
164,2.121657371520996
165,3.376795768737793
166,0.7752090692520142
175,1.1619346141815186
190,3.1062848567962646
193,1.2477164268493652
200,0.535396158695221
217,4.592487812042236
243,0.661706805229187
245,0.48895707726478577
249,0.76120924949646
266,1.4576389789581299
270,0.9168564677238464
271,1.3736064434051514
272,1.7498003244400024
273,0.44191667437553406
277,0.6889976263046265
278,1.5170718431472778
316,0.3281535506248474
323,5.92282772064209
325,2.639394998550415
377,0.6730548143386841
378,5.247880935668945
379,3.723459243774414
380,1.9808366298675537
388,6.394672870635986
393,0.8718421459197998
394,0.695772111415863
395,0.5997188687324524
459,0.358918160200119
461,0.6093956232070923
463,0.7181060314178467
467,0.5161028504371643
482,4.093738555908203
484,1.0374115705490112
486,3.535719156265259
493,0.8290040493011475
494,1.3363397121429443
495,0.9462990164756775
497,13.406957626342773
500,9.375472068786621
554,0.6181145310401917
555,0.058951836079359055
558,1.2468972206115723
559,0.9243460893630981
560,1.4016509056091309
561,0.4962458312511444
563,11.376751899719238
566,1.2950828075408936
567,1.116129994392395
568,0.9963062405586243
569,3.127108573913574
570,0.7596487402915955
571,1.5876309871673584
572,1.0513358116149902
573,0.8115376234054565
574,0.34335651993751526
575,1.108212947845459
576,0.38043734431266785
577,1.6280333995819092
578,1.1658334732055664
579,1.803459882736206
580,0.5606778264045715
581,6.591373443603516
582,1.0835634469985962
583,1.081251621246338
584,0.6911188364028931
585,2.419588565826416
586,6.95239782333374
587,0.8356621265411377
588,2.13889217376709
589,2.2874197959899902
590,7.076736927032471
591,9.293440818786621
593,0.3142535388469696
594,0.707358717918396
595,0.6555706262588501
596,7.738926887512207
608,1.0790355205535889
633,1.127058506011963
636,9.428333282470703
649,2.918384552001953
650,1.5300750732421875
652,8.12285041809082
654,4.842311859130859
655,1.1237258911132812
659,1.916602373123169
